"names","scores","logfoldchanges","pvals","pvals_adj","group"
"Kcnh3",13.987553,6.1848626,2.50819035887694e-40,1.84450702514136e-39,"epithelial cell"
"Gde1",13.984249,1.4151416,2.13797796940775e-40,1.57641903136257e-39,"epithelial cell"
"Aldh3a1",13.952689,2.43458,3.3602786695963e-40,2.46461745834826e-39,"epithelial cell"
"Adam28",13.9501705,3.809325,3.74486147439251e-40,2.74380087289569e-39,"epithelial cell"
"Tmbim6",13.940173,0.70190215,2.97973638795726e-40,2.1889662404619e-39,"epithelial cell"
"Ngfrap1",13.913909,1.2872373,4.64843934968852e-40,3.4040465116788e-39,"epithelial cell"
"Gjb1",13.889049,4.683216,7.70193447602224e-40,5.62237177979578e-39,"epithelial cell"
"Pfkfb2",13.833093,2.5516374,1.35483557146097e-39,9.86436505769252e-39,"epithelial cell"
"Aox3",13.78663,3.6620252,2.42774658159518e-39,1.76207821493151e-38,"epithelial cell"
"Ctnnd1",13.778141,1.647661,2.31589767513552e-39,1.68177420634124e-38,"epithelial cell"
"Rad51l1",13.746114,3.400764,3.8595893674319e-39,2.79403762787413e-38,"epithelial cell"
"Pigr",13.73791,4.6468606,4.34365737547497e-39,3.14119762722011e-38,"epithelial cell"
"Rbm47",13.732976,1.9818742,3.96871135143276e-39,2.87154005838334e-38,"epithelial cell"
"Col17a1",13.710426,4.517551,5.90375355232245e-39,4.26276728225523e-38,"epithelial cell"
"Ccdc3",13.70739,3.7341702,5.98323625997573e-39,4.31791767626346e-38,"epithelial cell"
"Alas1",13.688645,1.888502,6.82267084820599e-39,4.91352306662574e-38,"epithelial cell"
"Atp6v1c2",13.686407,6.0835137,7.82502223438949e-39,5.63247851731831e-38,"epithelial cell"
"Fat2",13.67351,4.968872,9.05900508637018e-39,6.51060453316259e-38,"epithelial cell"
"Id4",13.6422615,2.3322904,1.16100312826047e-38,8.3225152155067e-38,"epithelial cell"
"Foxp2",13.625378,3.2816088,1.48709055559808e-38,1.06326592832465e-37,"epithelial cell"
"Hint1",13.611159,0.6424046,1.33952023501137e-38,9.59231542777431e-38,"epithelial cell"
"Sdf2l1",13.582632,1.8647735,2.35434857221591e-38,1.67904131525705e-37,"epithelial cell"
"Vcp",13.574102,0.88402563,2.11581706856354e-38,1.50970217383255e-37,"epithelial cell"
"Chchd2",13.517687,0.54020375,3.81995684215817e-38,2.71591517873769e-37,"epithelial cell"
"Fdx1",13.50821,1.2028478,4.6904660141436e-38,3.32803146701799e-37,"epithelial cell"
"Egr2",13.472556,2.199971,7.8930688252321e-38,5.56915413664754e-37,"epithelial cell"
"Ptplb",13.469992,1.5255588,7.78193815822616e-38,5.49631461697952e-37,"epithelial cell"
"Slc38a2",13.454458,0.89090484,7.95792592053564e-38,5.6120712634132e-37,"epithelial cell"
"Atp2a2",13.419107,1.1733739,1.26578820168738e-37,8.90851241440348e-37,"epithelial cell"
"Eppk1",13.40682,5.412557,1.8422254652808e-37,1.29327386294372e-36,"epithelial cell"
"Fam84a",13.404724,3.1647477,1.80025694041158e-37,1.26444888332339e-36,"epithelial cell"
"Ocln",13.400914,3.2298431,1.88883844050795e-37,1.32496719129651e-36,"epithelial cell"
"Dbndd2",13.391341,1.7302526,1.88927510575647e-37,1.32496719129651e-36,"epithelial cell"
"Ptpn13",13.367397,2.530409,2.67700440168065e-37,1.87081216243957e-36,"epithelial cell"
"Runx1",13.366967,1.1665057,2.27701960971911e-37,1.59288391893969e-36,"epithelial cell"
"Zswim6",13.360001,1.6659776,2.64653308510487e-37,1.85044636251858e-36,"epithelial cell"
"Higd1a",13.352521,0.9985602,2.74224515150444e-37,1.91544379097307e-36,"epithelial cell"
"Nudt14",13.339434,1.9521129,3.51463923649001e-37,2.45249588025952e-36,"epithelial cell"
"Irs2",13.334371,1.9489502,3.63971952423096e-37,2.53850378240577e-36,"epithelial cell"
"Adss",13.315701,1.244446,4.19916650425407e-37,2.92722067630049e-36,"epithelial cell"
"Timm13",13.310111,0.8564767,4.26825707719476e-37,2.97389423281423e-36,"epithelial cell"
"Ptges",13.298308,1.9667872,5.45430619049884e-37,3.79836900840092e-36,"epithelial cell"
"Rab15",13.29822,3.5926597,6.06784341727065e-37,4.21509222613896e-36,"epithelial cell"
"Snhg12",13.287237,1.3424597,5.83616440168366e-37,4.05617796484465e-36,"epithelial cell"
"Il18r1",13.286481,2.5301857,6.33702138975753e-37,4.39769066634171e-36,"epithelial cell"
"Creld2",13.2597065,1.7536298,8.66870404606909e-37,5.99786426567236e-36,"epithelial cell"
"Wdr26",13.256429,1.0449752,7.85680510891148e-37,5.44423016033632e-36,"epithelial cell"
"Slc39a4",13.24849,5.199516,1.07462840967095e-36,7.4279553580086e-36,"epithelial cell"
"Lypd6b",13.245531,4.211592,1.09609766499776e-36,7.57259334711356e-36,"epithelial cell"
"Manf",13.199221,1.1089743,1.63145161086278e-36,1.12432860766439e-35,"epithelial cell"
"Kif21a",13.155744,1.9251844,2.6935158582467e-36,1.8489366007225e-35,"epithelial cell"
"Shb",13.149794,2.3939285,2.97540181254437e-36,2.03941746097638e-35,"epithelial cell"
"Sgk1",13.10684,1.0865449,3.81973241569958e-36,2.6142819547175e-35,"epithelial cell"
"Gdpd1",13.090442,3.3598385,6.02869233344683e-36,4.11197579490021e-35,"epithelial cell"
"Epb4.1l4b",13.080793,3.419894,6.68192701210527e-36,4.55529412025061e-35,"epithelial cell"
"Sh2d4a",13.069126,3.710732,7.68133557305491e-36,5.23150061215741e-35,"epithelial cell"
"Ndufb8",13.005789,0.9719255,1.32465519295123e-35,8.97786024395037e-35,"epithelial cell"
"Limk2",12.994961,2.3809,1.65715754873937e-35,1.12150171298011e-34,"epithelial cell"
"Irx5",12.984454,4.998035,1.98297303785755e-35,1.3406977979609e-34,"epithelial cell"
"Car8",12.971109,2.1167026,2.04193343968799e-35,1.37989103950954e-34,"epithelial cell"
"Ptprz1",12.94624,6.409675,3.03895005087101e-35,2.04669683880868e-34,"epithelial cell"
"Mall",12.941732,2.1115036,2.81666913864968e-35,1.8979114752731e-34,"epithelial cell"
"Kcnj13",12.93365,6.747059,3.49273256188157e-35,2.34211608834072e-34,"epithelial cell"
"Cish",12.931208,2.0624902,3.25412403698265e-35,2.18527065696264e-34,"epithelial cell"
"Nfe2l2",12.917057,0.95391375,3.23834876932112e-35,2.17605862814785e-34,"epithelial cell"
"Met",12.900816,2.18393,4.56373558783874e-35,3.05441168837996e-34,"epithelial cell"
"Baiap2l1",12.866936,2.407664,6.72562377097295e-35,4.49052319020213e-34,"epithelial cell"
"Mllt4",12.864174,1.6075768,6.32358491989717e-35,4.22614621554914e-34,"epithelial cell"
"H2afj",12.858477,0.79026973,6.27852353273726e-35,4.19804640246088e-34,"epithelial cell"
"BC064078",12.848111,3.1030478,8.55108837027758e-35,5.69840599342433e-34,"epithelial cell"
"Porcn",12.809706,3.71014,1.32446648554663e-34,8.81774172419641e-34,"epithelial cell"
"Acot1",12.804528,2.595943,1.36979471975097e-34,9.1151588401784e-34,"epithelial cell"
"Cyp2b10",12.7844715,7.30301,1.78136865533479e-34,1.18256714596641e-33,"epithelial cell"
"Pax9",12.77465,5.0634933,1.95822985502269e-34,1.29811989579861e-33,"epithelial cell"
"Akr1a1",12.764371,0.65413547,1.54881176020567e-34,1.02965656704027e-33,"epithelial cell"
"Fam46b",12.722307,4.874511,3.45456365800605e-34,2.28460715834215e-33,"epithelial cell"
"Ifi27l1",12.703428,0.9341056,3.52865068575626e-34,2.33249507105474e-33,"epithelial cell"
"Zfp703",12.700066,1.5706085,3.85542759176e-34,2.54487470388293e-33,"epithelial cell"
"Slc25a25",12.674718,1.6925398,5.15650241260091e-34,3.39884801542695e-33,"epithelial cell"
"Tbca",12.672633,0.6585263,4.69055766297003e-34,3.09465655100501e-33,"epithelial cell"
"Trp63",12.646014,3.4577653,7.76888350509716e-34,5.10867393833054e-33,"epithelial cell"
"Krt23",12.644757,2.7087488,7.57591856674943e-34,4.98649467459664e-33,"epithelial cell"
"Slc5a3",12.632976,1.7538207,7.76477819173711e-34,5.1083873916433e-33,"epithelial cell"
"5330417C22Rik",12.600741,5.7360954,1.29240769126569e-33,8.47860860985374e-33,"epithelial cell"
"Fosl2",12.582443,1.0520059,1.26223714688713e-33,8.28458431014414e-33,"epithelial cell"
"Tspan12",12.562492,1.7758433,1.6925804845735e-33,1.10829787985643e-32,"epithelial cell"
"Fxyd4",12.54595,4.09704,2.29608966485081e-33,1.50065090255343e-32,"epithelial cell"
"Txnrd1",12.539416,1.1265019,2.1028072312008e-33,1.37497320176357e-32,"epithelial cell"
"Ptov1",12.537019,1.0556599,2.09828817236884e-33,1.37266304734712e-32,"epithelial cell"
"Pdpn",12.535518,1.5659871,2.29851274958631e-33,1.50152960990103e-32,"epithelial cell"
"Tmem30b",12.535196,2.4483702,2.43128168333841e-33,1.58697113654677e-32,"epithelial cell"
"Dusp6",12.530817,1.5268936,2.43158496821655e-33,1.58697113654677e-32,"epithelial cell"
"Folr1",12.523419,2.9941342,2.86303652572941e-33,1.86768188728581e-32,"epithelial cell"
"Gdpd2",12.506976,7.8518453,3.55203525234561e-33,2.31064872653754e-32,"epithelial cell"
"Man1a2",12.494836,1.3644888,3.54275452646101e-33,2.30568890896978e-32,"epithelial cell"
"Scg5",12.441807,4.8894243,7.07509723992771e-33,4.57678571919302e-32,"epithelial cell"
"Prkci",12.441335,2.2366428,6.63796512742501e-33,4.3000052368024e-32,"epithelial cell"
"Apoa1bp",12.440784,1.1014985,6.11152098766915e-33,3.96266807961538e-32,"epithelial cell"
"Trappc6a",12.439988,1.2714084,6.33595465982187e-33,4.10627676067878e-32,"epithelial cell"
"Mgat4a",12.431446,1.6824118,6.98942293331254e-33,4.52346613922101e-32,"epithelial cell"
"Osgin1",12.418277,2.2073998,8.46010947917397e-33,5.47018969157366e-32,"epithelial cell"
"Cyb5r3",12.361405,0.9870545,1.37210395301897e-32,8.84717884667769e-32,"epithelial cell"
"Tuft1",12.358959,3.500038,1.67635277777099e-32,1.07889537768608e-31,"epithelial cell"
"Rfk",12.354923,1.3421328,1.57578147735551e-32,1.01510661482027e-31,"epithelial cell"
"Atp5g2",12.354676,0.57690173,1.40230850699331e-32,9.03774848419162e-32,"epithelial cell"
"Agrn",12.353081,2.2968967,1.70751155118148e-32,1.09844123401097e-31,"epithelial cell"
"Myof",12.320774,1.3892795,2.19528258336643e-32,1.40896859580655e-31,"epithelial cell"
"AI661453",12.314732,3.3199136,2.67231015255273e-32,1.71434237943256e-31,"epithelial cell"
"Zfhx3",12.284339,1.4019287,3.29786690932373e-32,2.11078644803199e-31,"epithelial cell"
"Slc6a6",12.274106,1.1478666,3.56133136294558e-32,2.27732172271775e-31,"epithelial cell"
"Itga6",12.2397995,2.0837939,5.54482540517938e-32,3.54080341584872e-31,"epithelial cell"
"Arid5b",12.233885,1.3272231,5.74225625583286e-32,3.665197126889e-31,"epithelial cell"
"Tmed3",12.202307,0.9482065,7.58664135664802e-32,4.83800432092978e-31,"epithelial cell"
"Brp44",12.193577,0.7445465,7.66576161502416e-32,4.88622103675602e-31,"epithelial cell"
"Hmgn3",12.1914625,1.3619828,8.93779950242154e-32,5.69442136719498e-31,"epithelial cell"
"Laptm4b",12.161901,1.6830955,1.21688159616849e-31,7.7387888077942e-31,"epithelial cell"
"Dsc2",12.155132,5.5916867,1.47404046739048e-31,9.36564004862754e-31,"epithelial cell"
"Prdx2",12.1300125,0.7661829,1.57529135236535e-31,9.99983169916916e-31,"epithelial cell"
"Ildr1",12.111297,2.8791726,2.24402469917212e-31,1.4199576289625e-30,"epithelial cell"
"Capsl",12.099143,5.272997,2.6474623887875e-31,1.66992858696469e-30,"epithelial cell"
"Bex4",12.085812,4.1540647,3.01752557141833e-31,1.90076803075632e-30,"epithelial cell"
"Klhl21",12.081295,1.1585121,2.59953228672065e-31,1.64043920958468e-30,"epithelial cell"
"Barx2",12.0336,5.5229588,5.23740677139389e-31,3.29313187283534e-30,"epithelial cell"
"Gjb3",12.028529,5.7325206,5.53966177164089e-31,3.48160864663714e-30,"epithelial cell"
"Ikzf2",12.008587,2.0343146,6.2124534741544e-31,3.90268794285665e-30,"epithelial cell"
"Trim29",12.008533,2.9989154,6.6236542736712e-31,4.15538040305438e-30,"epithelial cell"
"Lama5",12.005119,2.3678813,6.64916098868288e-31,4.16950315871416e-30,"epithelial cell"
"Ceacam1",12.001948,1.9410981,6.73767371671983e-31,4.21930525463143e-30,"epithelial cell"
"Gls",11.99931,1.2366697,6.68033481354773e-31,4.18716528317866e-30,"epithelial cell"
"Tgif1",11.982169,1.0509316,7.53697249132231e-31,4.71772455268426e-30,"epithelial cell"
"Ppl",11.98183,2.5539312,8.63300296068672e-31,5.39892336997843e-30,"epithelial cell"
"Map2k3",11.973357,1.0160203,8.27365650877273e-31,5.17652010151124e-30,"epithelial cell"
"Pdia6",11.96462,0.93824714,9.51954044726725e-31,5.9426691733815e-30,"epithelial cell"
"Dhrs3",11.960195,1.1783614,9.6335541447965e-31,6.01114779245684e-30,"epithelial cell"
"Gpr64",11.939919,3.613475,1.36302771206825e-30,8.46707219085323e-30,"epithelial cell"
"Prss8",11.939803,2.4151542,1.30578376161617e-30,8.12597932295876e-30,"epithelial cell"
"Foxq1",11.925172,1.7255224,1.33451440158416e-30,8.29364954663082e-30,"epithelial cell"
"Cited4",11.89037,4.161799,2.29606552006463e-30,1.4206012491031e-29,"epithelial cell"
"Cltb",11.879418,0.8647684,2.13003612862282e-30,1.31963653522734e-29,"epithelial cell"
"Cyr61",11.877094,1.1876683,2.22175580796778e-30,1.37584798054802e-29,"epithelial cell"
"F2rl1",11.875791,2.834408,2.5950356015492e-30,1.60201732191425e-29,"epithelial cell"
"Fam174b",11.8606,2.4986372,3.01209393582856e-30,1.8570132719517e-29,"epithelial cell"
"Rhou",11.822498,2.6001148,4.49736691114987e-30,2.76780922944816e-29,"epithelial cell"
"Dnajb4",11.803018,1.1271217,4.89682334070158e-30,3.01231452611166e-29,"epithelial cell"
"Atox1",11.78115,0.61675125,5.61122280402521e-30,3.44569178009859e-29,"epithelial cell"
"Siva1",11.701709,1.1123385,1.41452430746148e-29,8.64045321815328e-29,"epithelial cell"
"Asph",11.683042,1.4370319,1.74471917485421e-29,1.06387365892008e-28,"epithelial cell"
"Tanc2",11.679715,2.5276425,1.9323557406427e-29,1.17725707945239e-28,"epithelial cell"
"Cx3cl1",11.671005,2.1927676,2.03946991451119e-29,1.24197115835128e-28,"epithelial cell"
"Igfbp5",11.669329,1.3046223,1.77150487392134e-29,1.07973377188524e-28,"epithelial cell"
"Cybrd1",11.644166,4.76771,2.88437381397898e-29,1.74884006378055e-28,"epithelial cell"
"Wisp1",11.636392,3.3846858,3.09484064990469e-29,1.87400072585138e-28,"epithelial cell"
"Pof1b",11.636265,4.0324316,3.1134516511263e-29,1.88445045370996e-28,"epithelial cell"
"Fam3c",11.631275,1.1162794,2.89048305942601e-29,1.75101891515533e-28,"epithelial cell"
"Ovol1",11.610381,3.239604,3.97366036525352e-29,2.40092560523847e-28,"epithelial cell"
"Tra2a",11.594274,1.2281474,4.28832275740598e-29,2.58880056833689e-28,"epithelial cell"
"Il17re",11.591589,3.2364964,4.83381350786996e-29,2.91557702959522e-28,"epithelial cell"
"Fosl1",11.585948,1.5060521,4.69268742867927e-29,2.83168191134132e-28,"epithelial cell"
"Gm889",11.555285,3.0434566,6.96446192054711e-29,4.18981306810442e-28,"epithelial cell"
"Atp9a",11.53009,2.3351822,8.73463148132996e-29,5.25020746336763e-28,"epithelial cell"
"Rpn1",11.494742,1.0131872,1.16898855756773e-28,7.01141305898335e-28,"epithelial cell"
"Grhl2",11.487421,4.6369433,1.41109555301005e-28,8.43808470509146e-28,"epithelial cell"
"Isg20",11.48544,1.5304871,1.32943434701638e-28,7.96002389024304e-28,"epithelial cell"
"Sec11c",11.48286,0.9731499,1.34402360083238e-28,8.04391769010641e-28,"epithelial cell"
"Cxcl5",11.471543,5.346827,1.66092363746101e-28,9.91072351354255e-28,"epithelial cell"
"Arhgef5",11.444755,2.0767057,2.04245567690155e-28,1.2176884573082e-27,"epithelial cell"
"Ptp4a1",11.438326,1.5788741,2.11947434138978e-28,1.26306516722976e-27,"epithelial cell"
"Utp14b",11.416915,3.2941458,2.82957495856592e-28,1.68048263644182e-27,"epithelial cell"
"Kctd1",11.414401,2.4402702,2.81615452344553e-28,1.67322608283761e-27,"epithelial cell"
"1190007F08Rik",11.387357,1.7749021,3.60146404105566e-28,2.13617302580042e-27,"epithelial cell"
"Ets2",11.366053,1.1376966,4.2290645732008e-28,2.50629237648056e-27,"epithelial cell"
"Cgn",11.3585005,3.9998083,5.12791359335762e-28,3.03639664539053e-27,"epithelial cell"
"Ppp1r1b",11.347912,1.792884,5.26426032308217e-28,3.11580646078346e-27,"epithelial cell"
"Prom2",11.33758,2.8681648,6.21220133352972e-28,3.6706305078127e-27,"epithelial cell"
"Pkp1",11.337111,5.3941493,6.38445352500662e-28,3.77080939845639e-27,"epithelial cell"
"Purb",11.329762,0.9334079,5.96314606524378e-28,3.52646373722424e-27,"epithelial cell"
"BC048546",11.324099,6.991353,7.2978421690128e-28,4.30662402860649e-27,"epithelial cell"
"Hspa5",11.314674,0.7204427,7.03097261159123e-28,4.15089778311965e-27,"epithelial cell"
"Morn2",11.310557,1.9130334,7.87665896253942e-28,4.64622751769116e-27,"epithelial cell"
"Gipc2",11.296515,2.4292347,9.13590740338418e-28,5.38446092135949e-27,"epithelial cell"
"Plek2",11.292981,4.0349207,9.83871781714851e-28,5.79622474534593e-27,"epithelial cell"
"Lonrf3",11.288348,2.6837578,1.00259185050567e-27,5.9040106391241e-27,"epithelial cell"
"Larp4b",11.270291,1.5875165,1.15407494451523e-27,6.78744288238127e-27,"epithelial cell"
"Mtus1",11.267653,1.4231474,1.16430047675579e-27,6.84469042944148e-27,"epithelial cell"
"Mrpl14",11.260306,0.9656861,1.22291809798763e-27,7.18019520965238e-27,"epithelial cell"
"Lrig1",11.24215,2.8820455,1.58935230027432e-27,9.31987083914021e-27,"epithelial cell"
"Igf1r",11.21872,1.2155731,1.84949242586718e-27,1.08316298108948e-26,"epithelial cell"
"Eps8l2",11.198432,1.6219933,2.33476584470167e-27,1.36621586061757e-26,"epithelial cell"
"Nenf",11.198275,0.67298037,2.03704267306346e-27,1.19250088526983e-26,"epithelial cell"
"Irx1",11.195489,3.6862915,2.54122009991722e-27,1.48515218349906e-26,"epithelial cell"
"Sqstm1",11.189345,0.75204784,2.36402947149688e-27,1.3827585828869e-26,"epithelial cell"
"Otud7b",11.155338,1.5578713,3.58515042449297e-27,2.08649159947185e-26,"epithelial cell"
"Cyb561",11.150444,2.0735674,3.84079560506988e-27,2.2334049965822e-26,"epithelial cell"
"Gpr56",11.147371,1.4522347,3.67008308712199e-27,2.13502827646574e-26,"epithelial cell"
"Nr2f2",11.129928,1.2267407,4.33971399841054e-27,2.52036539724126e-26,"epithelial cell"
"Nceh1",11.129741,1.7748079,4.6462768201205e-27,2.69391168733434e-26,"epithelial cell"
"Cnpy2",11.126445,0.83166426,4.53146208874815e-27,2.62843682239429e-26,"epithelial cell"
"Uqcrq",11.121644,0.606008,4.47986347876072e-27,2.59959064142676e-26,"epithelial cell"
"Bag3",11.115391,0.929068,4.83591427082623e-27,2.80152986118069e-26,"epithelial cell"
"Marveld3",11.115045,4.4829206,5.74467838560185e-27,3.32246231017712e-26,"epithelial cell"
"Zfp296",11.113763,2.7115285,5.66375896708346e-27,3.2770236317859e-26,"epithelial cell"
"Fgf1",11.089315,2.4858508,7.15020926787525e-27,4.13192458356544e-26,"epithelial cell"
"Tmprss13",11.082173,3.365524,7.86125744167173e-27,4.54093630064366e-26,"epithelial cell"
"Iqgap2",11.066534,1.8267348,8.7379800688646e-27,5.04526837572228e-26,"epithelial cell"
"Klhdc8a",11.063103,3.464581,9.43672739275634e-27,5.43969697865677e-26,"epithelial cell"
"Serpinb6a",11.04517,0.8311743,9.73085781136416e-27,5.60692349304638e-26,"epithelial cell"
"Fam83h",11.041414,3.0461082,1.16545208081175e-26,6.70423901528113e-26,"epithelial cell"
"Epn3",11.034769,3.1463814,1.24314649394003e-26,7.13937390352277e-26,"epithelial cell"
"Plp2",11.034134,0.94623744,1.1274899287879e-26,6.49122717066022e-26,"epithelial cell"
"Mrpl52",11.029955,0.6145092,1.12798203867201e-26,6.49137575872385e-26,"epithelial cell"
"Uqcr10",11.000475,0.5745148,1.44826967906708e-26,8.31396379475991e-26,"epithelial cell"
"Rapgefl1",10.998641,4.646129,1.80074313482924e-26,1.03161091275547e-25,"epithelial cell"
"Celsr2",10.987062,2.500017,1.94144081797487e-26,1.11129924453241e-25,"epithelial cell"
"C2cd4b",10.985385,6.4727306,2.05738672389895e-26,1.17670010613793e-25,"epithelial cell"
"Cldn8",10.975044,2.8090894,2.17756773560245e-26,1.24492486436639e-25,"epithelial cell"
"Zfp36l1",10.970019,0.64873385,2.00512604068416e-26,1.14728152948476e-25,"epithelial cell"
"Mrp63",10.957385,0.9590013,2.44501036680988e-26,1.39667580288717e-25,"epithelial cell"
"Golga4",10.930297,1.1028248,3.17460313858059e-26,1.81047317870465e-25,"epithelial cell"
"Derl3",10.929386,4.341359,3.52020441942801e-26,2.00510498047698e-25,"epithelial cell"
"Mrps24",10.928734,0.79286104,3.18551283990468e-26,1.81595103375565e-25,"epithelial cell"
"Tob1",10.923573,0.81690425,3.17008108182908e-26,1.80863519426814e-25,"epithelial cell"
"Pigyl",10.918218,1.257621,3.64484888623943e-26,2.07525322475825e-25,"epithelial cell"
"Blvrb",10.915255,1.0501444,3.69623605886523e-26,2.10365094748417e-25,"epithelial cell"
"Akr1c18",10.910802,6.585439,4.24864077298754e-26,2.41409502860243e-25,"epithelial cell"
"Rassf7",10.897066,2.8030229,4.72380902767664e-26,2.68189826567237e-25,"epithelial cell"
