"names","scores","logfoldchanges","pvals","pvals_adj","group"
"NECTIN3",8.819534,1.8451445,5.35335495732798e-18,2.89081167695711e-17,"type II pneumocyte"
"BCL7C",8.818129,0.94051766,5.35675903508401e-18,2.89215422269469e-17,"type II pneumocyte"
"ACSL1",8.813171,1.2915347,5.60373902599702e-18,3.02239323810579e-17,"type II pneumocyte"
"LMBRD1",8.81153,1.4284843,5.70531931662141e-18,3.07612776090733e-17,"type II pneumocyte"
"CACFD1",8.810914,1.5117723,5.74709729406453e-18,3.09812298783027e-17,"type II pneumocyte"
"LOC105865918",8.810873,1.1393069,5.70030431206242e-18,3.07394983003208e-17,"type II pneumocyte"
"CGN",8.807752,2.3084984,5.88878725403443e-18,3.17396164193245e-17,"type II pneumocyte"
"GBAS",8.806947,1.1332558,5.90876992693778e-18,3.18418730336724e-17,"type II pneumocyte"
"OCIAD1",8.806147,0.8694062,5.90981095310808e-18,3.18420371616762e-17,"type II pneumocyte"
"SRP68",8.804769,1.2906669,6.03109727836581e-18,3.2484417802398e-17,"type II pneumocyte"
"LONP1",8.804638,1.2511991,6.02704750690699e-18,3.24681552222828e-17,"type II pneumocyte"
"COASY",8.800504,1.3096921,6.2488965196139e-18,3.3634520060901e-17,"type II pneumocyte"
"TIGD2",8.793725,2.7276838,6.6644452492972e-18,3.58467062751972e-17,"type II pneumocyte"
"PAIP1",8.792838,1.2165306,6.65138562901973e-18,3.57886799495872e-17,"type II pneumocyte"
"TMEM218",8.792628,1.9279696,6.70544114905281e-18,3.60549053183455e-17,"type II pneumocyte"
"LOC105860526",8.791962,1.0349529,6.66605026317879e-18,3.5849219618109e-17,"type II pneumocyte"
"CEBPZ",8.786566,1.280594,7.00447248339908e-18,3.76499357692633e-17,"type II pneumocyte"
"ANXA11",8.785136,0.9239096,7.00430986823985e-18,3.76499357692633e-17,"type II pneumocyte"
"VPS45",8.7850275,2.0481317,7.1442073280796e-18,3.83813859676829e-17,"type II pneumocyte"
"ANKRD10",8.784771,1.374,7.11198791590135e-18,3.82148068284679e-17,"type II pneumocyte"
"C2H1orf50",8.784603,1.076554,7.10078024083761e-18,3.81610923773754e-17,"type II pneumocyte"
"SUCLA2",8.783667,1.335164,7.1731513347424e-18,3.85237472995395e-17,"type II pneumocyte"
"PYROXD2",8.779356,2.787586,7.49812298526677e-18,4.02553002458291e-17,"type II pneumocyte"
"LOC105857338",8.777924,1.0930175,7.46686624379187e-18,4.00943231894407e-17,"type II pneumocyte"
"NT5DC3",8.773159,2.4898295,7.88597030692836e-18,4.22727183397424e-17,"type II pneumocyte"
"RBM5",8.772354,1.148577,7.86202313856947e-18,4.2151520686266e-17,"type II pneumocyte"
"AZI2",8.771417,1.4554204,7.95774661490876e-18,4.26502191000442e-17,"type II pneumocyte"
"SLC30A5",8.771349,1.482695,7.96208122300243e-18,4.26589384893017e-17,"type II pneumocyte"
"ORAI1",8.770626,1.0754043,7.96077661712931e-18,4.26589384893017e-17,"type II pneumocyte"
"RBPMS",8.769934,1.7625986,8.04581686758618e-18,4.31002454404579e-17,"type II pneumocyte"
"NUDT16L1",8.767532,1.1108977,8.1658966091082e-18,4.37286261482648e-17,"type II pneumocyte"
"FBXO4",8.7667465,2.2564778,8.31223656846971e-18,4.44971563091933e-17,"type II pneumocyte"
"TRMT10B",8.766399,1.572038,8.29953388545862e-18,4.4436705725899e-17,"type II pneumocyte"
"ABLIM1",8.766277,1.0419481,8.14139411069471e-18,4.36048252649804e-17,"type II pneumocyte"
"LOC105855707",8.764913,0.85829854,7.84676082623316e-18,4.20768527695338e-17,"type II pneumocyte"
"NTAN1",8.759249,0.98675483,8.72534824872433e-18,4.66927646007227e-17,"type II pneumocyte"
"ZFP2",8.758648,2.0497854,8.86312229057731e-18,4.74219935903889e-17,"type II pneumocyte"
"TTC37",8.755329,1.5627652,9.08575639827516e-18,4.85966895863609e-17,"type II pneumocyte"
"CAPN10",8.754509,1.669921,9.14311061438065e-18,4.88951582397352e-17,"type II pneumocyte"
"AIFM3",8.754321,3.3799102,9.23029578472522e-18,4.93530273003406e-17,"type II pneumocyte"
"HIKESHI",8.751963,1.0245868,9.25110705178306e-18,4.94559097547731e-17,"type II pneumocyte"
"ZNF827",8.748866,1.9439273,9.60910323010989e-18,5.13436041508449e-17,"type II pneumocyte"
"SRSF4",8.745982,1.0794826,9.76756217434402e-18,5.21814371908114e-17,"type II pneumocyte"
"EIF3B",8.7385845,1.1105031,1.03304439881363e-17,5.51231091654846e-17,"type II pneumocyte"
"ZFP91",8.736795,1.0607069,1.05130662948634e-17,5.60880809151455e-17,"type II pneumocyte"
"NIT1",8.7365675,1.4350998,1.05886912815874e-17,5.6481983001784e-17,"type II pneumocyte"
"GPANK1",8.733787,1.2606664,1.0795228253862e-17,5.75739416132258e-17,"type II pneumocyte"
"MTA3",8.733493,2.3943539,1.09192705561109e-17,5.82157861171739e-17,"type II pneumocyte"
"PHB2",8.731711,1.0318273,1.09406730340033e-17,5.83200248060241e-17,"type II pneumocyte"
"ERBIN",8.730727,1.0674633,1.10482947287254e-17,5.88837480729718e-17,"type II pneumocyte"
"BHLHA15",8.724968,2.8902013,1.16717850390798e-17,6.21751943865368e-17,"type II pneumocyte"
"DYNC1LI1",8.724528,1.3286363,1.16918686355918e-17,6.22716512574142e-17,"type II pneumocyte"
"PDZK1IP1",8.720662,1.2048372,1.01291979630028e-17,5.4058417787306e-17,"type II pneumocyte"
"LOC105866315",8.716892,6.067427,1.25702437935814e-17,6.68708106857937e-17,"type II pneumocyte"
"PBRM1",8.713523,1.0733961,1.27376908949603e-17,6.77501523310774e-17,"type II pneumocyte"
"TMEM241",8.713091,3.7627141,1.29499450519212e-17,6.88326279758745e-17,"type II pneumocyte"
"STARD7",8.7128725,1.1234144,1.27906031077328e-17,6.80201035141862e-17,"type II pneumocyte"
"SLC29A2",8.712152,6.403505,1.30688022853158e-17,6.94409597315369e-17,"type II pneumocyte"
"PIGC",8.710461,0.8440933,1.30017756396183e-17,6.9096466289211e-17,"type II pneumocyte"
"THOC2",8.706685,0.9721528,1.34444609944452e-17,7.14249741146471e-17,"type II pneumocyte"
"CAPN8",8.706384,6.7797194,1.37001178761049e-17,7.2758640512083e-17,"type II pneumocyte"
"SEC13",8.705163,1.2068547,1.36628752720095e-17,7.25730844480357e-17,"type II pneumocyte"
"IL6ST",8.703231,1.6630528,1.39032128139565e-17,7.38247948356849e-17,"type II pneumocyte"
"FAM58A",8.702103,0.9415204,1.39434115637662e-17,7.40257716870613e-17,"type II pneumocyte"
"MAL2",8.696331,3.931437,1.48216506261357e-17,7.86221194577291e-17,"type II pneumocyte"
"RHOBTB1",8.694607,2.4351666,1.49977894116375e-17,7.95296779823771e-17,"type II pneumocyte"
"TMEM259",8.6940155,1.082696,1.48728099528513e-17,7.88802169339152e-17,"type II pneumocyte"
"RASSF10",8.693662,4.0067735,1.51729708247112e-17,8.04315507597285e-17,"type II pneumocyte"
"LOC105878114",8.691109,2.2920346,1.54369642728729e-17,8.17896935049523e-17,"type II pneumocyte"
"AP2B1",8.690954,1.2617221,1.5343063421636e-17,8.13195265521161e-17,"type II pneumocyte"
"PDCD6IP",8.690176,1.1115893,1.53865957380368e-17,8.15365363454089e-17,"type II pneumocyte"
"SERPINE1",8.689863,1.6395305,1.43062220835155e-17,7.59391427947251e-17,"type II pneumocyte"
"TUSC1",8.688811,1.4410427,1.56270954349539e-17,8.2769230132789e-17,"type II pneumocyte"
"LYRM4",8.688387,1.1041132,1.56093436659911e-17,8.26891071909402e-17,"type II pneumocyte"
"PPP2CB",8.687818,1.1129822,1.5693418957489e-17,8.30925790508355e-17,"type II pneumocyte"
"PA2G4",8.687486,1.0524787,1.56445916091734e-17,8.28479726073017e-17,"type II pneumocyte"
"TSNAX",8.685168,1.3123976,1.60825442563517e-17,8.5138589881281e-17,"type II pneumocyte"
"C6H6orf136",8.68049,1.2753237,1.66765894355795e-17,8.82389011797942e-17,"type II pneumocyte"
"ACBD3",8.677532,1.4111739,1.71598324977545e-17,9.07348820560069e-17,"type II pneumocyte"
"MAML3",8.676631,1.7594899,1.73253469678347e-17,9.15946908740778e-17,"type II pneumocyte"
"FDX1L",8.676137,1.6819167,1.73555699159516e-17,9.17390794299141e-17,"type II pneumocyte"
"LOC105861336",8.674054,1.1157376,1.74626274978865e-17,9.22894883983402e-17,"type II pneumocyte"
"SMIM6",8.673385,4.8852687,1.79195069140843e-17,9.46405872202281e-17,"type II pneumocyte"
"FXYD4",8.673116,1.8202775,1.74899176420873e-17,9.24182148221582e-17,"type II pneumocyte"
"B4GALT4",8.672283,1.8834378,1.78957509637551e-17,9.45468170886919e-17,"type II pneumocyte"
"YTHDF3",8.672084,1.3074027,1.79040729899178e-17,9.45749263770864e-17,"type II pneumocyte"
"TXNDC12",8.671008,1.3700302,1.80780120397902e-17,9.54457240887649e-17,"type II pneumocyte"
"JOSD1",8.669997,1.3255205,1.82219795045945e-17,9.61897055135314e-17,"type II pneumocyte"
"UFL1",8.66985,1.5426059,1.83107038487642e-17,9.66418706148592e-17,"type II pneumocyte"
"PIN1",8.664197,0.93707186,1.89281832884141e-17,9.98841278235873e-17,"type II pneumocyte"
"LOC105876782",8.66078,1.8324109,1.94005212343217e-17,1.02308121099957e-16,"type II pneumocyte"
"WIPI2",8.658148,1.2877779,2.00520156959352e-17,1.05673015983145e-16,"type II pneumocyte"
"LOC105856316",8.655745,2.3591757,2.05804389822463e-17,1.08367154393649e-16,"type II pneumocyte"
"GUCY1B3",8.655265,2.2250302,2.05775438926709e-17,1.08367154393649e-16,"type II pneumocyte"
"MAPK3",8.654639,0.9306348,2.04840581447929e-17,1.07895718502888e-16,"type II pneumocyte"
"HNRNPDL",8.650994,0.92220217,2.09604910238866e-17,1.10349893345304e-16,"type II pneumocyte"
"LOC105876995",8.65039,3.6268003,2.15718526299385e-17,1.13454766235475e-16,"type II pneumocyte"
"HRCT1",8.6439085,3.3571012,2.27379539301534e-17,1.19527892957158e-16,"type II pneumocyte"
"LOC105878078",8.643121,1.0736626,2.20379579253264e-17,1.15867514812133e-16,"type II pneumocyte"
"IER5L",8.641064,1.8422724,2.30729731837378e-17,1.21268775987722e-16,"type II pneumocyte"
"RNF11",8.633225,1.0455371,2.43840957284087e-17,1.28117137286382e-16,"type II pneumocyte"
"OTUB1",8.630111,0.9473572,2.50630621668794e-17,1.31662558488864e-16,"type II pneumocyte"
"ABCC4",8.627829,2.8136513,2.58562921557529e-17,1.35761691307385e-16,"type II pneumocyte"
"NUDT1",8.627753,1.6016155,2.56915511108834e-17,1.34919180658804e-16,"type II pneumocyte"
"C1QBP",8.62661,1.0663182,2.55396784675966e-17,1.34143978802384e-16,"type II pneumocyte"
"HMGCS2",8.626331,2.686748,2.62471479755646e-17,1.37790967271254e-16,"type II pneumocyte"
"LMO4",8.624964,1.1891108,2.62541585082836e-17,1.37804811000751e-16,"type II pneumocyte"
"FOXN3",8.621837,1.0348845,2.67875869802155e-17,1.40581292165158e-16,"type II pneumocyte"
"PDILT",8.61837,5.75204,2.80209409679743e-17,1.46931574132119e-16,"type II pneumocyte"
"ARSA",8.61746,1.1582235,2.78166917586773e-17,1.45884843645833e-16,"type II pneumocyte"
"HID1",8.6166115,2.1359868,2.81321162596866e-17,1.47489991884603e-16,"type II pneumocyte"
"NEK7",8.608108,1.3449591,3.00826523929227e-17,1.57611289366246e-16,"type II pneumocyte"
"BET1",8.606184,1.1784015,3.043336204361e-17,1.5942224515912e-16,"type II pneumocyte"
"NAALADL2",8.605667,3.2552712,3.09742993942139e-17,1.62175008243982e-16,"type II pneumocyte"
"PGP",8.604905,1.2533321,3.0910141196808e-17,1.61865986200802e-16,"type II pneumocyte"
"ADPRHL2",8.5990305,1.508942,3.24093684681545e-17,1.69660540133424e-16,"type II pneumocyte"
"FXYD7",8.59569,4.077597,3.36510752813256e-17,1.76131516783935e-16,"type II pneumocyte"
"CYSRT1",8.590886,4.492619,3.49819342457667e-17,1.83006104291858e-16,"type II pneumocyte"
"MALSU1",8.590504,1.2472965,3.45487888323253e-17,1.80770140703709e-16,"type II pneumocyte"
"LOC105858092",8.587192,1.1486735,3.56070078664534e-17,1.86029051710178e-16,"type II pneumocyte"
"PRDX4",8.586858,1.6680713,3.57363345729107e-17,1.86673767582534e-16,"type II pneumocyte"
"MICAL1",8.586372,1.2093043,3.58870692777157e-17,1.87430078878094e-16,"type II pneumocyte"
"PAK6",8.5857115,4.484672,3.6457838586217e-17,1.90347976141361e-16,"type II pneumocyte"
"RSRC2",8.583637,0.8450025,3.64367247627993e-17,1.90269267575579e-16,"type II pneumocyte"
"AMOTL2",8.583061,1.7391264,3.67101542250822e-17,1.91633573472186e-16,"type II pneumocyte"
"MRPL10",8.579085,1.4089519,3.81172050990942e-17,1.98945670940427e-16,"type II pneumocyte"
"LOC105880551",8.569005,2.3102877,4.15566873213204e-17,2.16789678941637e-16,"type II pneumocyte"
"ALKBH3",8.568889,1.6727753,4.14467016345149e-17,2.162517174701e-16,"type II pneumocyte"
"LOC105874788",8.567475,1.7921071,4.19304794482158e-17,2.18703439320283e-16,"type II pneumocyte"
"DLL3",8.566776,1.2706658,4.19688843543271e-17,2.18867523522094e-16,"type II pneumocyte"
"RABGGTA",8.565182,1.2724365,4.2554487249942e-17,2.21884715995106e-16,"type II pneumocyte"
"GRK4",8.564869,1.5779643,4.26930441193503e-17,2.22570338708903e-16,"type II pneumocyte"
"ATG4C",8.560649,1.3053749,4.40988495127805e-17,2.29785124739243e-16,"type II pneumocyte"
"PELI2",8.559814,1.9975872,4.45675257884689e-17,2.32188850871175e-16,"type II pneumocyte"
"KDM4A",8.558912,1.558208,4.48982509790234e-17,2.33873200545222e-16,"type II pneumocyte"
"TRNAU1AP",8.557946,1.1621584,4.50046880133245e-17,2.3435014288743e-16,"type II pneumocyte"
"SZRD1",8.5579195,1.0595331,4.49698584045042e-17,2.34207482391326e-16,"type II pneumocyte"
"CA13",8.5571995,1.8954579,4.5536900944861e-17,2.37043154117235e-16,"type II pneumocyte"
"UBE2Q2",8.555236,1.2344173,4.60720899761739e-17,2.39789475232782e-16,"type II pneumocyte"
"URI1",8.549851,1.3235183,4.80940109459187e-17,2.50230216462178e-16,"type II pneumocyte"
"ATP5A1",8.548302,1.2306486,4.87248177849441e-17,2.53428571077221e-16,"type II pneumocyte"
"CHTF8",8.547034,1.1551012,4.9190755844607e-17,2.55767578532627e-16,"type II pneumocyte"
"NCL",8.546464,0.96601015,4.82243882281806e-17,2.5086713697899e-16,"type II pneumocyte"
"BBX",8.545109,1.0792466,4.97844142915078e-17,2.5881160038131e-16,"type II pneumocyte"
"TBC1D7",8.544537,1.3282801,5.00512703029655e-17,2.601559676635e-16,"type II pneumocyte"
"CHD2",8.5405,0.9642045,5.17752297411462e-17,2.69072359213884e-16,"type II pneumocyte"
"MLXIPL",8.536963,2.6075134,5.37189647820146e-17,2.79035750299456e-16,"type II pneumocyte"
"B3GALT4",8.536531,1.7734411,5.38331239436964e-17,2.79582644196791e-16,"type II pneumocyte"
"POLR2I",8.535714,0.94743514,5.34087293347333e-17,2.77515773846984e-16,"type II pneumocyte"
"ITGB1",8.53358,0.89771664,5.40278080895085e-17,2.80547495895241e-16,"type II pneumocyte"
"ALS2",8.527484,2.4326143,5.80872526532839e-17,3.01279217095032e-16,"type II pneumocyte"
"APLP2",8.526963,0.9135128,5.63713487672846e-17,2.92572035629776e-16,"type II pneumocyte"
"CHD4",8.522245,0.95631874,5.9715802006527e-17,3.09420359385571e-16,"type II pneumocyte"
"CIAPIN1",8.5180855,1.7405611,6.24446694367726e-17,3.2340057351796e-16,"type II pneumocyte"
"GLI3",8.51759,4.7832847,6.30956116209793e-17,3.26664414486599e-16,"type II pneumocyte"
"ANKRD17",8.516614,1.2050993,6.28630596422652e-17,3.255139106439e-16,"type II pneumocyte"
"LOC105856642",8.51517,1.9483556,6.39318275410103e-17,3.30939371445654e-16,"type II pneumocyte"
"PKP3",8.51498,4.534499,6.44016771299033e-17,3.33262020805735e-16,"type II pneumocyte"
"LOC105867573",8.511018,3.0980484,6.63326487418839e-17,3.43116262125356e-16,"type II pneumocyte"
"YTHDF2",8.509528,1.016766,6.63386419393719e-17,3.43116262125356e-16,"type II pneumocyte"
"ABCF1",8.508707,1.047223,6.6804196842401e-17,3.45354132618083e-16,"type II pneumocyte"
"LOC105873377",8.505902,1.438852,6.84659439762471e-17,3.5382867455266e-16,"type II pneumocyte"
"DENND6B",8.500938,2.2091553,7.17266541784803e-17,3.70619079453876e-16,"type II pneumocyte"
"PRDM16",8.493069,4.6451135,7.6772416234918e-17,3.96560993958366e-16,"type II pneumocyte"
"SUB1",8.489548,0.8729288,7.71202574621324e-17,3.98292442611757e-16,"type II pneumocyte"
"SZT2",8.487719,1.979386,7.96949830867628e-17,4.1145489465522e-16,"type II pneumocyte"
"ATP13A2",8.486677,1.4609727,7.98856619124616e-17,4.12371776081218e-16,"type II pneumocyte"
"TMEM102",8.484698,2.8329844,8.19191441724134e-17,4.22453406502222e-16,"type II pneumocyte"
"GGCT",8.484291,1.5838778,8.16514103724806e-17,4.21210590934265e-16,"type II pneumocyte"
"PPP1CB",8.484091,0.9026938,8.11808234018834e-17,4.18851574352374e-16,"type II pneumocyte"
"CC2D1A",8.47851,1.9234103,8.57510604171046e-17,4.41997409239743e-16,"type II pneumocyte"
"CISD2",8.473845,1.6290828,8.87968671296655e-17,4.57472283582183e-16,"type II pneumocyte"
"MEGF6",8.47198,3.7684484,9.07543515609971e-17,4.67480605416946e-16,"type II pneumocyte"
"SH3GLB2",8.470074,1.3191456,9.12571361014935e-17,4.69916833048204e-16,"type II pneumocyte"
"NFRKB",8.464701,1.5540551,9.55184175167502e-17,4.91458167461673e-16,"type II pneumocyte"
"UBL7",8.464575,1.3152146,9.56309830556581e-17,4.91957003281752e-16,"type II pneumocyte"
"LOC105858368",8.464201,2.6064277,9.63714003065394e-17,4.95604121471969e-16,"type II pneumocyte"
"ST6GALNAC6",8.463903,1.4023935,9.57385857914705e-17,4.92430150131153e-16,"type II pneumocyte"
"DIS3L",8.462542,1.732271,9.72781060722138e-17,5.00103743551866e-16,"type II pneumocyte"
"PPP1R10",8.460309,1.0473347,9.84966424971992e-17,5.0595544643695e-16,"type II pneumocyte"
"CINP",8.458018,1.3646084,1.00632485709458e-16,5.16842541519042e-16,"type II pneumocyte"
"UBQLN1",8.454897,1.0620453,1.02794526103617e-16,5.27774600456067e-16,"type II pneumocyte"
"PTGES2",8.453277,1.9141253,1.04842318521561e-16,5.38200816926664e-16,"type II pneumocyte"
"EPM2AIP1",8.448918,1.5700247,1.08355675522559e-16,5.5614578596519e-16,"type II pneumocyte"
"SLC39A9",8.446563,1.4683875,1.10246119029138e-16,5.65664381125081e-16,"type II pneumocyte"
"AHSA1",8.444716,1.0603659,1.11468538860635e-16,5.71750315962843e-16,"type II pneumocyte"
"TMEM128",8.440555,1.1465741,1.15244199391371e-16,5.90924243876761e-16,"type II pneumocyte"
"CCDC66",8.4364195,1.1815083,1.19254196180037e-16,6.11088057803998e-16,"type II pneumocyte"
"DLC1",8.43399,1.4156836,1.21334705534864e-16,6.21445909736349e-16,"type II pneumocyte"
"ERP44",8.433782,1.0148133,1.21384722666377e-16,6.2160104444903e-16,"type II pneumocyte"
"PCGF2",8.4330435,1.5587553,1.22699411433703e-16,6.28129285924379e-16,"type II pneumocyte"
"PHF14",8.427871,1.0031319,1.27382423987819e-16,6.51996880674492e-16,"type II pneumocyte"
"NCOR1",8.426626,0.85725033,1.28594070202377e-16,6.57877992857072e-16,"type II pneumocyte"
"ARFRP1",8.4246435,0.91579723,1.30326847631561e-16,6.66201921158804e-16,"type II pneumocyte"
"SEPT1",8.423856,0.8789018,1.31187904798191e-16,6.70385937769414e-16,"type II pneumocyte"
"AP3D1",8.413901,1.0340302,1.42204096096224e-16,7.26326611103247e-16,"type II pneumocyte"
"MRPL32",8.410449,1.1268291,1.46382732168888e-16,7.47306141916638e-16,"type II pneumocyte"
"RNF170",8.408153,1.7608314,1.50074107855469e-16,7.65902990673465e-16,"type II pneumocyte"
"PSMD3",8.406496,1.064857,1.5100404001622e-16,7.70524096659284e-16,"type II pneumocyte"
"DHRS3",8.406017,0.9662357,1.49673726608112e-16,7.63983387606512e-16,"type II pneumocyte"
"ATP6V1H",8.404263,1.2313901,1.54195453710946e-16,7.86554079808675e-16,"type II pneumocyte"
"RPL28",8.403036,6.0631337,1.52914674184641e-16,7.80147096645702e-16,"type II pneumocyte"
"IST1",8.402322,1.159353,1.56354786400159e-16,7.97439780621981e-16,"type II pneumocyte"
"LOC105881025",8.402241,1.8905101,1.57279250153539e-16,8.01765392830913e-16,"type II pneumocyte"
"SUSD6",8.40023,1.0454317,1.58658743724522e-16,8.08666832095754e-16,"type II pneumocyte"
"LOC105863289",8.399287,2.3031497,1.61362594475484e-16,8.22315055689475e-16,"type II pneumocyte"
"CDR2",8.397252,1.6650528,1.63358118960392e-16,8.31677325952981e-16,"type II pneumocyte"
"UBA5",8.396935,1.6659868,1.63935446999035e-16,8.34481744667627e-16,"type II pneumocyte"
"BBC3",8.393262,2.088649,1.69249318907441e-16,8.60974618898057e-16,"type II pneumocyte"
"TXLNA",8.392839,1.321527,1.68916654864942e-16,8.59421100942911e-16,"type II pneumocyte"
"NPTN",8.392567,1.1349671,1.68536736006494e-16,8.57626617381883e-16,"type II pneumocyte"
"RHBDD2",8.390593,1.5365489,1.72240155258312e-16,8.75764894631945e-16,"type II pneumocyte"
"LOC105865343",8.390448,1.3123606,1.71958235119537e-16,8.74472567847241e-16,"type II pneumocyte"
"MORC2",8.387552,1.3627611,1.76302158021797e-16,8.96129165528119e-16,"type II pneumocyte"
"NR1H2",8.38442,1.5748957,1.81059417413211e-16,9.20161481173041e-16,"type II pneumocyte"
"RNF7",8.383193,1.043266,1.81822504508548e-16,9.23592663962572e-16,"type II pneumocyte"
"SH2D5",8.3827715,7.063225,1.84823006281724e-16,9.38682802213222e-16,"type II pneumocyte"
"NADK2",8.381226,2.1305556,1.86058401022124e-16,9.44804860242726e-16,"type II pneumocyte"
"EIF3J",8.376827,0.9771167,1.90018581552597e-16,9.64759182426807e-16,"type II pneumocyte"
"RASEF",8.375686,3.5926995,1.9511405975769e-16,9.90470260819247e-16,"type II pneumocyte"
"RAPGEF3",8.37146,1.7198147,1.99433899502065e-16,1.0120732387519e-15,"type II pneumocyte"
"C19H5orf15",8.367508,0.96076494,2.05401568814355e-16,1.04218969915805e-15,"type II pneumocyte"
"STK24",8.365129,1.1277107,2.09798427420649e-16,1.06415625395963e-15,"type II pneumocyte"
"DUSP6",8.361759,1.4694977,2.16721229875278e-16,1.09891683813005e-15,"type II pneumocyte"
"PHF3",8.358319,0.91795063,2.20874137284797e-16,1.11961441308022e-15,"type II pneumocyte"
"LOC109730942",8.3559265,3.1812751,2.2730199472863e-16,1.15201199162046e-15,"type II pneumocyte"
"PLCB3",8.354612,1.9257914,2.29466296452635e-16,1.162420182464e-15,"type II pneumocyte"
"LOC105870333",8.354561,1.1384629,2.27707697347733e-16,1.15388257248789e-15,"type II pneumocyte"
"THAP5",8.353747,1.2685328,2.30007908859902e-16,1.16497656329636e-15,"type II pneumocyte"
"UBLCP1",8.353487,1.1573942,2.30484643565315e-16,1.16720357346504e-15,"type II pneumocyte"
"SARS",8.351229,1.1387681,2.34815846338042e-16,1.18856425739202e-15,"type II pneumocyte"
"LOC105870071",8.347873,1.2594448,2.40906385708948e-16,1.21880528376738e-15,"type II pneumocyte"
"FCGRT",8.3453865,0.83702475,2.37526827056779e-16,1.20209328521234e-15,"type II pneumocyte"
"SHPK",8.344545,2.406739,2.48924385288234e-16,1.25876399551387e-15,"type II pneumocyte"
"HSPE1",8.342709,0.9120062,2.43533451923364e-16,1.23170072819475e-15,"type II pneumocyte"
"NFU1",8.3369,1.4816753,2.63084207411783e-16,1.32823590631916e-15,"type II pneumocyte"
"IMP4",8.336457,0.8531813,2.61426865909074e-16,1.32029157203542e-15,"type II pneumocyte"
"CASTOR2",8.335619,2.1824405,2.66460859950550e-16,1.34506812498908e-15,"type II pneumocyte"
"GOT2",8.334084,1.1484317,2.67780007102036e-16,1.35151053079898e-15,"type II pneumocyte"
"EMC3",8.333839,1.1259977,2.68466779658943e-16,1.35475973098553e-15,"type II pneumocyte"
"KIAA1522",8.331693,2.1759214,2.74543251144388e-16,1.38409332804936e-15,"type II pneumocyte"
"NUTF2",8.331631,0.9631954,2.71734773223932e-16,1.3703730745059e-15,"type II pneumocyte"
"ITGA3",8.331388,1.8207599,2.72422940107903e-16,1.3736236869675e-15,"type II pneumocyte"
"UBE2Q1",8.330143,0.88495445,2.75492148746437e-16,1.38865495358366e-15,"type II pneumocyte"
"EGFR",8.329735,1.972514,2.7843741117527e-16,1.40327645373026e-15,"type II pneumocyte"
"NIF3L1",8.327765,1.9564295,2.83459736706199e-16,1.42835964239175e-15,"type II pneumocyte"
"SPRY2",8.326965,1.6945759,2.83993131809189e-16,1.43081861051738e-15,"type II pneumocyte"
"SPATA6",8.325457,1.9443256,2.88646161570396e-16,1.45333203977654e-15,"type II pneumocyte"
"ZCRB1",8.325055,0.98288465,2.8666612448064e-16,1.44382399556593e-15,"type II pneumocyte"
"TBL1X",8.323254,0.87126106,2.90231468819877e-16,1.46108058013189e-15,"type II pneumocyte"
"CDH26",8.319959,1.2142031,2.99408647576038e-16,1.50703946908521e-15,"type II pneumocyte"
"N4BP2L1",8.319457,2.0609646,3.02643520305501e-16,1.52259215732174e-15,"type II pneumocyte"
"PRKCI",8.319451,1.8554547,3.02131682891139e-16,1.52025985247795e-15,"type II pneumocyte"
"LOC105867263",8.313285,0.93204844,3.09287043800785e-16,1.55576715567033e-15,"type II pneumocyte"
"PPP1R2",8.312933,0.95227355,3.14181344141798e-16,1.58013407383302e-15,"type II pneumocyte"
"KDF1",8.3120575,4.1669617,3.22509672898345e-16,1.62150267805233e-15,"type II pneumocyte"
"TAF9B",8.311566,1.8955579,3.21839213711237e-16,1.61839000715406e-15,"type II pneumocyte"
"MANBAL",8.306089,1.1348124,3.33767368121055e-16,1.67730079778729e-15,"type II pneumocyte"
"CAB39",8.303511,1.0802951,3.41965474667728e-16,1.71795123426426e-15,"type II pneumocyte"
"ALKBH2",8.301698,2.1521904,3.48432373395352e-16,1.74988136010745e-15,"type II pneumocyte"
"SPPL2A",8.298942,1.0155604,3.53307844884024e-16,1.77351870072498e-15,"type II pneumocyte"
"EPHB3",8.298283,2.8143768,3.58308944104327e-16,1.79805009074426e-15,"type II pneumocyte"
"PPP3CC",8.298,1.9497943,3.58291631800733e-16,1.79805009074426e-15,"type II pneumocyte"
"PACSIN2",8.295124,1.0800456,3.64665013849618e-16,1.82936314621678e-15,"type II pneumocyte"
"ZFPL1",8.292269,1.4037206,3.74091638994183e-16,1.8760549821849e-15,"type II pneumocyte"
"LIFR",8.291563,1.4618096,3.71660805556277e-16,1.86416114649359e-15,"type II pneumocyte"
"NKX3-1",8.285042,5.2236824,3.98946383730003e-16,1.9991096699982e-15,"type II pneumocyte"
"MPZL1",8.284993,1.1011453,3.93612798001249e-16,1.9730107623642e-15,"type II pneumocyte"
"OXT",8.284424,3.1220534,3.97502785709848e-16,1.9921926634216e-15,"type II pneumocyte"
"QARS",8.282986,0.93129754,3.99302583861245e-16,2.0005764215112e-15,"type II pneumocyte"
"LOC109730618",8.282393,1.5888382,4.03917972925409e-16,2.02273544324646e-15,"type II pneumocyte"
"PSMD4",8.280946,0.95938164,4.07034915930955e-16,2.0380205253565e-15,"type II pneumocyte"
"SECISBP2",8.278644,0.99424434,4.14214705377782e-16,2.07298144087493e-15,"type II pneumocyte"
